URL;Pathophysiological Process;Subject;Predicate;Object;Image_number;Source;Normalized_Input;Category
https://www.wsws.org/asset/6c871bf7-6b96-46ea-a291-0eda9cdce206?rendition=image1280;Blood-Brain_Barrier_Disruption;Infected_leukocyte;crosses;blood-brain_barrier;image_64;LLM;infected leukocyte blood brain barrier;Viral Entry and Neuroinvasion
https://www.wsws.org/asset/6c871bf7-6b96-46ea-a291-0eda9cdce206?rendition=image1280;Blood-Brain_Barrier_Disruption;Cytokines;affect;tight_junctions_of_epithelial_cells;image_64;LLM;cytokines tight junctions of epithelial cells;Systemic Cross-Organ Effects
https://www.wsws.org/asset/6c871bf7-6b96-46ea-a291-0eda9cdce206?rendition=image1280;Neuroinflammation;Cytokines;activate;microglia;image_64;LLM;cytokines microglia;Immune and Inflammatory Response
https://www.wsws.org/asset/6c871bf7-6b96-46ea-a291-0eda9cdce206?rendition=image1280;Neuroinflammation;Microglia;cause;neuroinflammation;image_64;LLM;microglia neuroinflammation;Immune and Inflammatory Response
https://www.wsws.org/asset/6c871bf7-6b96-46ea-a291-0eda9cdce206?rendition=image1280;Demyelination;Microglia;induce;demyelination;image_64;LLM;microglia demyelination;Immune and Inflammatory Response
https://www.wsws.org/asset/6c871bf7-6b96-46ea-a291-0eda9cdce206?rendition=image1280;Platelet_Activation;SARS-CoV-2;induces;platelet_activation;image_64;LLM;sars cov 2 platelet activation;Systemic Cross-Organ Effects
https://www.wsws.org/asset/6c871bf7-6b96-46ea-a291-0eda9cdce206?rendition=image1280;Platelet_Activation;Platelets;adhere;to_smooth_muscle_cells;image_64;LLM;platelets to smooth muscle cells;Viral Entry and Neuroinvasion
https://www.wsws.org/asset/6c871bf7-6b96-46ea-a291-0eda9cdce206?rendition=image1280;Chronic_Neuroinflammation/Neurodegeneration;SARS-CoV-2;leads_to;chronic_neuroinflammation;image_64;LLM;sars cov 2 chronic neuroinflammation;Systemic Cross-Organ Effects
https://www.wsws.org/asset/6c871bf7-6b96-46ea-a291-0eda9cdce206?rendition=image1280;Chronic_Neuroinflammation/Neurodegeneration;Chronic_neuroinflammation;causes;neurodegeneration;image_64;LLM;chronic neuroinflammation neurodegeneration;Immune and Inflammatory Response
https://lh4.googleusercontent.com/proxy/Xnzivs7F64LAqzFw7a-f4Y3GwYAxhmbOTDBoVAev6XQsd6YYEGJYjMf2ZYOmBvPAIVJUdlVMgmTrQyvZVMZmL0kc-zlpK5wPFOwckH-q7WoJvPFq6qIlVOe5Ko48mTh6Ay5Jw_KbK_v9IzzX7D9yILLxcR425_yN;Brain_Stroke;COVID-19;causes;brain_stroke;image_65;LLM;covid 19 brain stroke;Vascular Effects
https://lh4.googleusercontent.com/proxy/Xnzivs7F64LAqzFw7a-f4Y3GwYAxhmbOTDBoVAev6XQsd6YYEGJYjMf2ZYOmBvPAIVJUdlVMgmTrQyvZVMZmL0kc-zlpK5wPFOwckH-q7WoJvPFq6qIlVOe5Ko48mTh6Ay5Jw_KbK_v9IzzX7D9yILLxcR425_yN;Neuroinflammation;COVID-19;induces;neuroinflammation;image_65;LLM;covid 19 neuroinflammation;Systemic Cross-Organ Effects
https://lh4.googleusercontent.com/proxy/Xnzivs7F64LAqzFw7a-f4Y3GwYAxhmbOTDBoVAev6XQsd6YYEGJYjMf2ZYOmBvPAIVJUdlVMgmTrQyvZVMZmL0kc-zlpK5wPFOwckH-q7WoJvPFq6qIlVOe5Ko48mTh6Ay5Jw_KbK_v9IzzX7D9yILLxcR425_yN;Cognitive_Impairment;COVID-19;leads_to;cognitive_impairment;image_65;LLM;covid 19 cognitive impairment;Psychological and Neurological Symptoms
https://lh4.googleusercontent.com/proxy/Xnzivs7F64LAqzFw7a-f4Y3GwYAxhmbOTDBoVAev6XQsd6YYEGJYjMf2ZYOmBvPAIVJUdlVMgmTrQyvZVMZmL0kc-zlpK5wPFOwckH-q7WoJvPFq6qIlVOe5Ko48mTh6Ay5Jw_KbK_v9IzzX7D9yILLxcR425_yN;Loss_of_Smell_and_Taste;COVID-19;results_in;loss_of_smell_and_taste;image_65;LLM;covid 19 loss of smell and taste;Systemic Cross-Organ Effects
https://lh4.googleusercontent.com/proxy/Xnzivs7F64LAqzFw7a-f4Y3GwYAxhmbOTDBoVAev6XQsd6YYEGJYjMf2ZYOmBvPAIVJUdlVMgmTrQyvZVMZmL0kc-zlpK5wPFOwckH-q7WoJvPFq6qIlVOe5Ko48mTh6Ay5Jw_KbK_v9IzzX7D9yILLxcR425_yN;Depression/Headache;COVID-19;triggers;depression/headache;image_65;LLM;covid 19 depression/headache;Vascular Effects
https://lh4.googleusercontent.com/proxy/Xnzivs7F64LAqzFw7a-f4Y3GwYAxhmbOTDBoVAev6XQsd6YYEGJYjMf2ZYOmBvPAIVJUdlVMgmTrQyvZVMZmL0kc-zlpK5wPFOwckH-q7WoJvPFq6qIlVOe5Ko48mTh6Ay5Jw_KbK_v9IzzX7D9yILLxcR425_yN;Anxiety_and_Confusion;COVID-19;causes;anxiety_and_confusion;image_65;LLM;covid 19 anxiety and confusion;Systemic Cross-Organ Effects
https://lh4.googleusercontent.com/proxy/Xnzivs7F64LAqzFw7a-f4Y3GwYAxhmbOTDBoVAev6XQsd6YYEGJYjMf2ZYOmBvPAIVJUdlVMgmTrQyvZVMZmL0kc-zlpK5wPFOwckH-q7WoJvPFq6qIlVOe5Ko48mTh6Ay5Jw_KbK_v9IzzX7D9yILLxcR425_yN;Loss_of_Memory_and_Focus;COVID-19;leads_to;loss_of_memory_and_focus;image_65;LLM;covid 19 loss of memory and focus;Psychological and Neurological Symptoms
https://lh4.googleusercontent.com/proxy/Xnzivs7F64LAqzFw7a-f4Y3GwYAxhmbOTDBoVAev6XQsd6YYEGJYjMf2ZYOmBvPAIVJUdlVMgmTrQyvZVMZmL0kc-zlpK5wPFOwckH-q7WoJvPFq6qIlVOe5Ko48mTh6Ay5Jw_KbK_v9IzzX7D9yILLxcR425_yN;Sleep_Deprivation;COVID-19;results_in;sleep_deprivation;image_65;LLM;covid 19 sleep deprivation;Immune and Inflammatory Response
https://lh4.googleusercontent.com/proxy/Xnzivs7F64LAqzFw7a-f4Y3GwYAxhmbOTDBoVAev6XQsd6YYEGJYjMf2ZYOmBvPAIVJUdlVMgmTrQyvZVMZmL0kc-zlpK5wPFOwckH-q7WoJvPFq6qIlVOe5Ko48mTh6Ay5Jw_KbK_v9IzzX7D9yILLxcR425_yN;Loneliness;COVID-19;causes;loneliness;image_65;LLM;covid 19 loneliness;Systemic Cross-Organ Effects
https://lh4.googleusercontent.com/proxy/Xnzivs7F64LAqzFw7a-f4Y3GwYAxhmbOTDBoVAev6XQsd6YYEGJYjMf2ZYOmBvPAIVJUdlVMgmTrQyvZVMZmL0kc-zlpK5wPFOwckH-q7WoJvPFq6qIlVOe5Ko48mTh6Ay5Jw_KbK_v9IzzX7D9yILLxcR425_yN;Suicidality;COVID-19;triggers;suicidality;image_65;LLM;covid 19 suicidality;Systemic Cross-Organ Effects
https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs00415-020-10131-y/MediaObjects/415_2020_10131_Fig1_HTML.png;Neuronal_infection;SARS-CoV-2;causes;neuronal_infection;image_66;LLM;sars cov 2 neuronal infection;Systemic Cross-Organ Effects
https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs00415-020-10131-y/MediaObjects/415_2020_10131_Fig1_HTML.png;Olfactory_pathway_tropism;SARS-CoV-2;exhibits;olfactory_pathway_tropism;image_66;LLM;sars cov 2 olfactory pathway tropism;Systemic Cross-Organ Effects
https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs00415-020-10131-y/MediaObjects/415_2020_10131_Fig1_HTML.png;BBB_disruption;SARS-CoV-2;leads_to;BBB_disruption;image_66;LLM;sars cov 2 bbb disruption;Systemic Cross-Organ Effects
https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs00415-020-10131-y/MediaObjects/415_2020_10131_Fig1_HTML.png;Systemic_inflammation;SARS-CoV-2;induces;systemic_inflammation;image_66;LLM;sars cov 2 systemic inflammation;Systemic Cross-Organ Effects
https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs00415-020-10131-y/MediaObjects/415_2020_10131_Fig1_HTML.png;Lymphocytes_unbalance;SARS-CoV-2;causes;lymphocytes_unbalance;image_66;LLM;sars cov 2 lymphocytes unbalance;Systemic Cross-Organ Effects
https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs00415-020-10131-y/MediaObjects/415_2020_10131_Fig1_HTML.png;Intestinal_colonization;SARS-CoV-2;results_in;intestinal_colonization;image_66;LLM;sars cov 2 intestinal colonization;Systemic Cross-Organ Effects
https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs00415-020-10131-y/MediaObjects/415_2020_10131_Fig1_HTML.png;Neuroinflammation;Neuronal_infection;triggers;neuroinflammation;image_66;LLM;neuronal infection neuroinflammation;Neurodegenerative Mechanisms
https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs00415-020-10131-y/MediaObjects/415_2020_10131_Fig1_HTML.png;Neurodegeneration;Neuroinflammation;leads_to;neurodegeneration;image_66;LLM;neuroinflammation neurodegeneration;Neurodegenerative Mechanisms
https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs00415-020-10131-y/MediaObjects/415_2020_10131_Fig1_HTML.png;Demyelination;Neuroinflammation;causes;demyelination;image_66;LLM;neuroinflammation demyelination;Neurodegenerative Mechanisms
https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs00415-020-10131-y/MediaObjects/415_2020_10131_Fig1_HTML.png;Chronic_neurological_disorders;Neurodegeneration;contributes_to;chronic_neurological_disorders;image_66;LLM;neurodegeneration chronic neurological disorders;Neurodegenerative Mechanisms
https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs00705-021-04959-6/MediaObjects/705_2021_4959_Fig1_HTML.jpg;Infection_Pathways;SARS-CoV-2;enters;olfactory_pathway;image_67;LLM;sars cov 2 olfactory pathway;Systemic Cross-Organ Effects
https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs00705-021-04959-6/MediaObjects/705_2021_4959_Fig1_HTML.jpg;Infection_Pathways;SARS-CoV-2;enters;gastric_pathway;image_67;LLM;sars cov 2 gastric pathway;Systemic Cross-Organ Effects
https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs00705-021-04959-6/MediaObjects/705_2021_4959_Fig1_HTML.jpg;Microglia_Activation;SARS-CoV-2_infection;triggers;microglia_activation;image_67;LLM;sars cov 2 infection microglia activation;Systemic Cross-Organ Effects
https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs00705-021-04959-6/MediaObjects/705_2021_4959_Fig1_HTML.jpg;Microglia_Activation;Activated_microglia;surrounds;neuron;image_67;LLM;activated microglia neuron;Immune and Inflammatory Response
https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs00705-021-04959-6/MediaObjects/705_2021_4959_Fig1_HTML.jpg;Pro-inflammatory_Cytokines;Activated_microglia;releases;pro-inflammatory_cytokines;image_67;LLM;activated microglia pro inflammatory cytokines;Immune and Inflammatory Response
https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs00705-021-04959-6/MediaObjects/705_2021_4959_Fig1_HTML.jpg;Pro-inflammatory_Cytokines;Pro-inflammatory_cytokines;cause;BBB_disruption;image_67;LLM;pro inflammatory cytokines bbb disruption;Immune and Inflammatory Response
https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs00705-021-04959-6/MediaObjects/705_2021_4959_Fig1_HTML.jpg;BBB_Disruption;Pro-inflammatory_cytokines;lead_to;BBB_disruption;image_67;LLM;pro inflammatory cytokines bbb disruption;Immune and Inflammatory Response
https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs00705-021-04959-6/MediaObjects/705_2021_4959_Fig1_HTML.jpg;BBB_Disruption;BBB_disruption;affects;brain_integrity;image_67;LLM;bbb disruption brain integrity;Viral Entry and Neuroinvasion
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1186%2Fs12974-021-02282-0/MediaObjects/12974_2021_2282_Fig1_HTML.png;Microglia_Priming;Environmental_hits;induce;DAMPs/PAMPs;image_68;LLM;environmental hits damps/pamps;Uncategorized
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1186%2Fs12974-021-02282-0/MediaObjects/12974_2021_2282_Fig1_HTML.png;Microglia_Priming;DAMPs/PAMPs;prime;microglia;image_68;LLM;damps/pamps microglia;Immune and Inflammatory Response
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1186%2Fs12974-021-02282-0/MediaObjects/12974_2021_2282_Fig1_HTML.png;Microglia_Activation;Sars-COV2;activates;ACE2/TLRs;image_68;LLM;sars cov2 ace2/tlrs;Systemic Cross-Organ Effects
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1186%2Fs12974-021-02282-0/MediaObjects/12974_2021_2282_Fig1_HTML.png;Microglia_Activation;ACE2/TLRs;trigger;cytokines/ROS/CD8_T_cell;image_68;LLM;ace2/tlrs cytokines/ros/cd8 t cell;Immune and Inflammatory Response
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1186%2Fs12974-021-02282-0/MediaObjects/12974_2021_2282_Fig1_HTML.png;Microglia_Activation;Cytokines/ROS/CD8_T_cell;activate;microglia;image_68;LLM;cytokines/ros/cd8 t cell microglia;Immune and Inflammatory Response
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1186%2Fs12974-021-02282-0/MediaObjects/12974_2021_2282_Fig1_HTML.png;Inflammaging;Age_accumulated_hits;cause;inflammaging;image_68;LLM;age accumulated hits inflammaging;Uncategorized
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1186%2Fs12974-021-02282-0/MediaObjects/12974_2021_2282_Fig1_HTML.png;Sickness_and_Neurodegeneration;Microglia_activation;leads_to;sickness;image_68;LLM;microglia activation sickness;Immune and Inflammatory Response
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1186%2Fs12974-021-02282-0/MediaObjects/12974_2021_2282_Fig1_HTML.png;Sickness_and_Neurodegeneration;Sickness;contributes_to;neurodegeneration;image_68;LLM;sickness neurodegeneration;Immune and Inflammatory Response
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1186%2Fs12974-021-02282-0/MediaObjects/12974_2021_2282_Fig1_HTML.png;Sickness_and_Neurodegeneration;Neurodegeneration;exacerbates;sickness;image_68;LLM;neurodegeneration sickness;Neurodegenerative Mechanisms
https://www.frontiersin.org/files/Articles/592214/fncel-14-592214-HTML/image_m/fncel-14-592214-g002.jpg;Permeability_Increase;SARS-CoV-2_infection;increases;permeability;image_69;LLM;sars cov 2 infection permeability;Systemic Cross-Organ Effects
https://www.frontiersin.org/files/Articles/592214/fncel-14-592214-HTML/image_m/fncel-14-592214-g002.jpg;Astrocyte_and_Microglia_Alteration;SARS-CoV-2_infection;alters;astrocytes_and_microglia;image_69;LLM;sars cov 2 infection astrocytes and microglia;Systemic Cross-Organ Effects
https://www.frontiersin.org/files/Articles/592214/fncel-14-592214-HTML/image_m/fncel-14-592214-g002.jpg;Clearance_Alteration;SARS-CoV-2_infection;alters;clearance;image_69;LLM;sars cov 2 infection clearance;Systemic Cross-Organ Effects
https://www.frontiersin.org/files/Articles/592214/fncel-14-592214-HTML/image_m/fncel-14-592214-g002.jpg;Demyelination;SARS-CoV-2_infection;worsens;demyelination;image_69;LLM;sars cov 2 infection demyelination;Systemic Cross-Organ Effects
https://www.frontiersin.org/files/Articles/592214/fncel-14-592214-HTML/image_m/fncel-14-592214-g002.jpg;Synaptic_Alteration_and_Loss;SARS-CoV-2_infection;causes;synaptic_alteration_and_loss;image_69;LLM;sars cov 2 infection synaptic alteration and loss;Systemic Cross-Organ Effects
https://www.frontiersin.org/files/Articles/592214/fncel-14-592214-HTML/image_m/fncel-14-592214-g002.jpg;Neurological_and_Neuropsychiatric_Alterations;SARS-CoV-2_infection;worsens;neurological_and_neuropsychiatric_alterations;image_69;LLM;sars cov 2 infection neurological and neuropsychiatric alterations;Systemic Cross-Organ Effects
https://www.frontiersin.org/files/Articles/592214/fncel-14-592214-HTML/image_m/fncel-14-592214-g002.jpg;Cognitive_Decline;SARS-CoV-2_infection;causes;cognitive_decline;image_69;LLM;sars cov 2 infection cognitive decline;Systemic Cross-Organ Effects
https://www.frontiersin.org/files/Articles/1417856/fnint-18-1417856-HTML-r3/image_m/fnint-18-1417856-g004.jpg;Immune_Synapse_Formation;SARS-CoV-2;interacts_with;immune_synapses;image_70;LLM;sars cov 2 immune synapses;Systemic Cross-Organ Effects
https://www.frontiersin.org/files/Articles/1417856/fnint-18-1417856-HTML-r3/image_m/fnint-18-1417856-g004.jpg;Peripheral_Nerve_Activation;SARS-CoV-2;activates;peripheral_nerves;image_70;LLM;sars cov 2 peripheral nerves;Systemic Cross-Organ Effects
https://www.frontiersin.org/files/Articles/1417856/fnint-18-1417856-HTML-r3/image_m/fnint-18-1417856-g004.jpg;Olfactory_Bulb_Inflammation;SARS-CoV-2;causes;olfactory_bulb_inflammation;image_70;LLM;sars cov 2 olfactory bulb inflammation;Systemic Cross-Organ Effects
https://www.frontiersin.org/files/Articles/1417856/fnint-18-1417856-HTML-r3/image_m/fnint-18-1417856-g004.jpg;Brainstem_Inflammation;SARS-CoV-2;induces;brainstem_inflammation;image_70;LLM;sars cov 2 brainstem inflammation;Systemic Cross-Organ Effects
https://www.frontiersin.org/files/Articles/1417856/fnint-18-1417856-HTML-r3/image_m/fnint-18-1417856-g004.jpg;Neuroinflammation;SARS-CoV-2;triggers;neuroinflammation;image_70;LLM;sars cov 2 neuroinflammation;Systemic Cross-Organ Effects
https://media.springernature.com/lw685/springer-static/image/art%3A10.1186%2Fs13024-024-00728-6/MediaObjects/13024_2024_728_Fig9_HTML.png;Ferroptosis;SARS-CoV-2;activates;NOX;image_71;LLM;sars cov 2 nox;Systemic Cross-Organ Effects
https://media.springernature.com/lw685/springer-static/image/art%3A10.1186%2Fs13024-024-00728-6/MediaObjects/13024_2024_728_Fig9_HTML.png;Ferroptosis;NOX;produces;H2O2;image_71;LLM;nox h2o2;Neurodegenerative Mechanisms
https://media.springernature.com/lw685/springer-static/image/art%3A10.1186%2Fs13024-024-00728-6/MediaObjects/13024_2024_728_Fig9_HTML.png;Ferroptosis;H2O2;converts;PUFAOOH;image_71;LLM;h2o2 pufaooh;Vascular Effects
https://media.springernature.com/lw685/springer-static/image/art%3A10.1186%2Fs13024-024-00728-6/MediaObjects/13024_2024_728_Fig9_HTML.png;Ferroptosis;PUFAOOH;leads_to;lipid_peroxidation;image_71;LLM;pufaooh lipid peroxidation;Immune and Inflammatory Response
https://media.springernature.com/lw685/springer-static/image/art%3A10.1186%2Fs13024-024-00728-6/MediaObjects/13024_2024_728_Fig9_HTML.png;Ferroptosis;Lipid_peroxidation;causes;ferroptosis;image_71;LLM;lipid peroxidation ferroptosis;Neurodegenerative Mechanisms
https://media.springernature.com/lw685/springer-static/image/art%3A10.1186%2Fs13024-024-00728-6/MediaObjects/13024_2024_728_Fig9_HTML.png;Clockophagy;SARS-CoV-2;induces;SQSTM1/P62;image_71;LLM;sars cov 2 sqstm1/p62;Systemic Cross-Organ Effects
https://media.springernature.com/lw685/springer-static/image/art%3A10.1186%2Fs13024-024-00728-6/MediaObjects/13024_2024_728_Fig9_HTML.png;Clockophagy;SQSTM1/P62;triggers;clockophagy;image_71;LLM;sqstm1/p62 clockophagy;Uncategorized
https://media.springernature.com/lw685/springer-static/image/art%3A10.1186%2Fs13024-024-00728-6/MediaObjects/13024_2024_728_Fig9_HTML.png;Clockophagy;Clockophagy;affects;CLOCK_BMAL1;image_71;LLM;clockophagy clock bmal1;Psychological and Neurological Symptoms
https://media.springernature.com/lw685/springer-static/image/art%3A10.1186%2Fs13024-024-00728-6/MediaObjects/13024_2024_728_Fig9_HTML.png;Microglia Activation;Cytokine_storm;causes;BBB_disruption;image_71;LLM;cytokine storm bbb disruption;Immune and Inflammatory Response
https://media.springernature.com/lw685/springer-static/image/art%3A10.1186%2Fs13024-024-00728-6/MediaObjects/13024_2024_728_Fig9_HTML.png;Microglia Activation;BBB_disruption;leads_to;microglia_activation;image_71;LLM;bbb disruption microglia activation;Immune and Inflammatory Response
